id,station_name,latitude,longitude,free_bikes,empty_slots,restaurant_name,distance,address,categories,rating,review_count
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,Goiko Grill,821.4610648235092,No address,Burgers,4.1,47
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,La Croquetta,139.45806843062036,No address,Tapas Bars,3.3,9
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,La Tagliatella,312.12691485421925,No address,Italian,4.0,8
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,Tablao Flamenco La Quimera,722.8831650393599,No address,"Restaurants, Tablao Flamenco",4.6,18
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,La Maruca,1278.1371777696015,No address,"Spanish, Gastropubs, Tapas/Small Plates",4.0,50
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,Álbora,1153.0311636409458,No address,"Spanish, Signature Cuisine, Gastropubs",4.3,19
10f38a9684983074fdc46a7f2ba08815,101 - Metro O'Donnell,40.4230771,-3.6696804,15,9,El Pimiento Verde,1005.1038261036329,No address,Basque,4.9,18
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Lakasa,1448.538269884365,No address,"Spanish, Signature Cuisine",4.8,55
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,La Gabinoteca,1927.5946105323055,No address,"Spanish, Modern European",4.1,66
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Goiko Grill,1133.562541699071,No address,Burgers,4.4,29
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Ristorante Il Pastaio,1561.1138912713438,No address,Italian,4.5,24
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Tierra,1560.3560622852722,No address,"American, Mexican, Vegetarian",4.5,21
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Naomi,823.1615593207564,No address,Japanese,4.6,36
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Piccola Napoli,777.3119820475526,No address,"Pizza, Italian",4.5,15
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,New York Burger,1555.4001695530194,No address,"Burgers, Steakhouses, American",4.0,41
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Irish Rover,1448.4494257389854,No address,"Sports Bars, Pubs, Fast Food",3.8,53
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Monkee Koffee,1266.1085289184916,No address,"Cafeteria, Breakfast & Brunch, Salad",4.2,41
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Asador Donostiarra,1664.7055739558532,No address,"Steakhouses, Basque, Spanish",4.1,32
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Sylkar,1641.17977683567,No address,"Spanish, Tapas/Small Plates",4.4,31
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Kabuki,1136.5014433366036,No address,Japanese,4.3,19
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Vagalume,1681.501875278202,No address,"Spanish, Tapas/Small Plates",4.3,10
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Clos,1104.7513084878217,No address,"Modern European, Spanish",4.9,9
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Nonsolocaffé,1660.1851387999122,No address,Italian,4.6,8
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,La Máquina,1586.0594765034898,No address,"Spanish, Mediterranean, Tapas/Small Plates",4.1,20
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,As de Bastos,263.7254409352421,No address,"Spanish, Gluten-Free",4.7,3
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,La Cantina de la Estación,1501.1495510264351,No address,"Tapas Bars, Spanish, Asturian",4.2,21
120b278034c551dc29e80abd19d56b4d,237 - Acueducto de Amaniel,40.4516819,-3.7102736,15,9,Furusato,1125.1961261721851,No address,Chinese,4.1,14
