,id,name,latitude,longitude,free_bikes,empty_slots
127,331c8785c9b459be35e97b6d20025113,269 - Ariel - Parque Enrique Tierno Galván,40.393023802369754,-3.6797017663398797,14,10
128,3333ee0e896081ff559fbf98a30481d8,"152 - General Perón, 4",40.4525,-3.6989,13,9
129,337761b4426d9ce7c6d946489cccd112,272 - Tejo - Parque La Ronda,40.39663,-3.679186,7,16
130,3497d1150d136076514d165d17d1e645,617 - Calle Eduardo Barreiros,40.358866,-3.7023800000000002,9,14
131,34f4041da12cf5fdde92aa021abafae5,294 - Edificio Torres Blancas,40.440944,-3.6723389999999996,17,7
132,3521bea646462c5565943c8c1a57ccf7,429 - Carlos M. Alvarez - Javier de Miguel,40.3895,-3.6635,16,7
133,36172e9b459c1ced790698926714b4a3,589 - Monast. Silos - Monast. Montesclaros,40.50340494,-3.70290315,10,14
134,3632976a0d6dada889cf7d772115a68a,448 - Metro Las Suertes,40.363376,-3.5993520000000006,6,21
135,364ee5e559203b6db6fa87180ccf820d,"463 - Casalarreina, 18",40.40939089860396,-3.612318798052458,4,20
136,3659d06f89c62bf5e281e75a9698aa8b,590 - Metro Arroyofresno,40.49093014,-3.72757227,11,16
137,36794206be5a1202a7645b5a2395ee7e,123 - Metro Argüelles,40.4306458,-3.7133412,11,16
138,36fc828d7fe408cc431e758c9e4c65d6,445 - C. Deportivo Mpal. Juan de Dios Román,40.36334587,-3.6050356400000005,16,11
139,374c75de3c3437ebec17bf8118acbc85,376 - Metro Carpetana,40.39229225,-3.7405438000000006,7,17
140,3789b5a5580316ad4041be660628848a,399 - Bohemios - Gigantes y Cabezudos,40.356536,-3.6939009999999994,14,10
141,37b852f8d08eaf0daeb3f7a6b00b5a1c,430 - Torremolinos - Rafael Alberti,40.38500948,-3.6417899899999995,13,11
142,38479b4c9d8411a81453613d2f58f0bd,285 - Santa María Magdalena - La Drácena,40.4631,-3.6706,17,6
143,386b55b94b5a313b8ea9b8d17793feec,380 - Oca,40.3894333,-3.7335492000000006,16,8
144,387f919de5e89408d2b72c36136f80ad,381 - Alfredo Aleix - Mercedes Rodríguez,40.3684767,-3.7553916,15,8
145,38ce353fb9ed5201a52f33c0661e9f44,453 - Metro La Gavia,40.37043968,-3.61253028,13,14
146,396576952878b76f53cd00fce10ec46d,572 - Junta Mpal. Dtto. Fuencarral - El Pardo,40.47810429,-3.70997335,2,4
147,39afd4ff092248bf0f470e2259488719,563 - Soto Hidalgo,40.4606465,-3.5820745,11,16
148,39d183b32498c983ca2897819f84760d,356 - Portalegre - Tinamús,40.38937686,-3.72364769,11,13
